Mani's Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d2412811-Reviews-Mani_s_Lunch_Home-Mumbai_Bombay_Maharashtra.html,Oh my truly tasty udipi lunch Here I come.,Best place,,,
Pali Bhavan,https://www.tripadvisor.com/Restaurant_Review-g304554-d3708089-Reviews-Pali_Bhavan-Mumbai_Bombay_Maharashtra.html,For an authentic Indian meal!,Friendly atmosphere,,,
Oven Fresh,https://www.tripadvisor.com/Restaurant_Review-g304554-d2254454-Reviews-Oven_Fresh-Mumbai_Bombay_Maharashtra.html,Lovely time & yumm time !!,Best place for innovative new veg cuisine...,,,
Pancham Pureewala,https://www.tripadvisor.com/Restaurant_Review-g304554-d1139203-Reviews-Pancham_Pureewala-Mumbai_Bombay_Maharashtra.html,You will love it,Awesome,,,
The Peshwa Pavilion,https://www.tripadvisor.com/Restaurant_Review-g304554-d5913048-Reviews-The_Peshwa_Pavilion-Mumbai_Bombay_Maharashtra.html,Great buffet and excellent service,Fantastic place for dinner.....,,,
India Jones,https://www.tripadvisor.com/Restaurant_Review-g304554-d1073055-Reviews-India_Jones-Mumbai_Bombay_Maharashtra.html,Good food but too pricey,Good Pan Asian fare,,,
The Tasting Room,https://www.tripadvisor.com/Restaurant_Review-g304554-d1092877-Reviews-The_Tasting_Room-Mumbai_Bombay_Maharashtra.html,Expected more,I only shop there to go to lunch,,,
Gokul,https://www.tripadvisor.com/Restaurant_Review-g304554-d4133657-Reviews-Gokul-Mumbai_Bombay_Maharashtra.html,Amazing :-),Interesting bar experience,,,
Gajalee,https://www.tripadvisor.com/Restaurant_Review-g304554-d1007777-Reviews-Gajalee-Mumbai_Bombay_Maharashtra.html,Seafood heaven!!,Good sea food.,,,
A Ramanayak Udipi Shri Krishna Boarding,https://www.tripadvisor.com/Restaurant_Review-g304554-d946011-Reviews-A_Ramanayak_Udipi_Shri_Krishna_Boarding-Mumbai_Bombay_Maharashtra.html,Authentic Udupi/Konkani Cuisine,Awesome vegetarian food. Consistent food...,,,
Copper Chimney,https://www.tripadvisor.com/Restaurant_Review-g304554-d801171-Reviews-Copper_Chimney-Mumbai_Bombay_Maharashtra.html,Restaurant,You might get lucky with food or unlucky w...,,,
Cafe Mysore,https://www.tripadvisor.com/Restaurant_Review-g304554-d982473-Reviews-Cafe_Mysore-Mumbai_Bombay_Maharashtra.html,Great South Indian Food,The nice busy nostalgic joint,,,
Barbecue Nation,https://www.tripadvisor.com/Restaurant_Review-g304554-d4559334-Reviews-Barbecue_Nation-Mumbai_Bombay_Maharashtra.html,Good food... Good time,Something different,,,
Jimmy Boy,https://www.tripadvisor.com/Restaurant_Review-g304554-d816057-Reviews-Jimmy_Boy-Mumbai_Bombay_Maharashtra.html,Jimmy's Boys,Oh boy!,,,
Lemon Leaf,https://www.tripadvisor.com/Restaurant_Review-g304554-d8133949-Reviews-Lemon_Leaf-Mumbai_Bombay_Maharashtra.html,"we loved the food, service and the time sp...",Good Restaurant,,,
Goa Portuguesa Restobar,https://www.tripadvisor.com/Restaurant_Review-g304554-d969617-Reviews-Goa_Portuguesa_Restobar-Mumbai_Bombay_Maharashtra.html,"Nice food, good ambience",Cool Goan & South indian Non vegy In centr...,,,
Fenix,https://www.tripadvisor.com/Restaurant_Review-g304554-d3174186-Reviews-Fenix-Mumbai_Bombay_Maharashtra.html,Family favourite!!,Fenix - best place to eat,,,
Mainland China,https://www.tripadvisor.com/Restaurant_Review-g304554-d4182740-Reviews-Mainland_China-Mumbai_Bombay_Maharashtra.html,Great Food,"Nice, but buffet could be better.",,,
Ivy Restaurant and Banquets,https://www.tripadvisor.com/Restaurant_Review-g304554-d983054-Reviews-Ivy_Restaurant_and_Banquets-Mumbai_Bombay_Maharashtra.html,Have always loved the Food Here.,Apt for couples and families alike - absol...,,,
Little Italy,https://www.tripadvisor.com/Restaurant_Review-g304554-d785410-Reviews-Little_Italy-Mumbai_Bombay_Maharashtra.html,"Comfort food, costs a pretty penny, Vegeta...",Tasty Italian food,,,
Rude Lounge,https://www.tripadvisor.com/Restaurant_Review-g304554-d8864209-Reviews-Rude_Lounge-Mumbai_Bombay_Maharashtra.html,Marvellous view at one the best locations...,Good place to hang out in Powai,,,
Pizza Express Andheri,https://www.tripadvisor.com/Restaurant_Review-g304554-d7314490-Reviews-Pizza_Express_Andheri-Mumbai_Bombay_Maharashtra.html,Anniversary Special,Pizza mania,,,
Elco,https://www.tripadvisor.com/Restaurant_Review-g304554-d817604-Reviews-Elco-Mumbai_Bombay_Maharashtra.html,Shopping Break,Nice place for a quick intake,,,
Bora Bora,https://www.tripadvisor.com/Restaurant_Review-g304554-d3421359-Reviews-Bora_Bora-Mumbai_Bombay_Maharashtra.html,Place to be at Juhu Beach,A place to hang out by Juhu Beach,,,
Maharaja Bhog,https://www.tripadvisor.com/Restaurant_Review-g304554-d2712800-Reviews-Maharaja_Bhog-Mumbai_Bombay_Maharashtra.html,Good food with great services,Veg feast.. Thali style..,,,
Persian Darbar,https://www.tripadvisor.com/Restaurant_Review-g304554-d6865840-Reviews-Persian_Darbar-Mumbai_Bombay_Maharashtra.html,Good choice for moslems,Authentic Persian and high on taste,,,
Aromas Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d3851179-Reviews-Aromas_Cafe-Mumbai_Bombay_Maharashtra.html,Excellent snack joint,great food,,,
Sher-E-Punjab,https://www.tripadvisor.com/Restaurant_Review-g304554-d3327150-Reviews-Sher_E_Punjab-Mumbai_Bombay_Maharashtra.html,The best place for Punjabi Food in Mumbai,good food,,,
Brewbot,https://www.tripadvisor.com/Restaurant_Review-g304554-d7322777-Reviews-Brewbot-Mumbai_Bombay_Maharashtra.html,The brew is strong with this one,Love the beer,,,
Kyani & Co.,https://www.tripadvisor.com/Restaurant_Review-g304554-d6529228-Reviews-Kyani_Co-Mumbai_Bombay_Maharashtra.html,Nostalgia,This place needs no introduction.,,,
Atrium Lounge,https://www.tripadvisor.com/Restaurant_Review-g304554-d4367166-Reviews-Atrium_Lounge-Mumbai_Bombay_Maharashtra.html,One of the best in Bandra,Perfect place to people watch.,,,
Bade Miya,https://www.tripadvisor.com/Restaurant_Review-g304554-d3222372-Reviews-Bade_Miya-Mumbai_Bombay_Maharashtra.html,Mughlai Cuisine @ Horniman Circle,Street food joint,,,
Tuskers,https://www.tripadvisor.com/Restaurant_Review-g304554-d5913736-Reviews-Tuskers-Mumbai_Bombay_Maharashtra.html,Gujarati Food in a Fine Dining setting,very good food,,,
Bombay Barbeque,https://www.tripadvisor.com/Restaurant_Review-g304554-d7199310-Reviews-Bombay_Barbeque-Mumbai_Bombay_Maharashtra.html,Pretty good,Make sure you're really hungry!,,,
Rude Lounge,https://www.tripadvisor.com/Restaurant_Review-g304554-d6726910-Reviews-Rude_Lounge-Mumbai_Bombay_Maharashtra.html,Nice place to hangouts with friends,Checks all the boxes,,,
O22,https://www.tripadvisor.com/Restaurant_Review-g304554-d5997581-Reviews-O22-Mumbai_Bombay_Maharashtra.html,Excellent Service,Very Attentive and Polite Staff,,,
Dakshinayan,https://www.tripadvisor.com/Restaurant_Review-g304554-d2311109-Reviews-Dakshinayan-Mumbai_Bombay_Maharashtra.html,Dont miss this Idli-Sambar in Malabar Hill,"Authentic south-Indian cuisine, but lacing...",,,
Pizza Express,https://www.tripadvisor.com/Restaurant_Review-g304554-d3724049-Reviews-Pizza_Express-Mumbai_Bombay_Maharashtra.html,Still good Food But service was Slow!,Delicious Pizza on Republican Day,,,
Vetro,https://www.tripadvisor.com/Restaurant_Review-g304554-d1072822-Reviews-Vetro-Mumbai_Bombay_Maharashtra.html,This is the Top and truly italian in India,Excellent Italian food in India,,,
Olive Bar & Kitchen,https://www.tripadvisor.com/Restaurant_Review-g304554-d789879-Reviews-Olive_Bar_Kitchen-Mumbai_Bombay_Maharashtra.html,Thursday rules,Good ambience..,,,
Shiv Sagar,https://www.tripadvisor.com/Restaurant_Review-g304554-d1015585-Reviews-Shiv_Sagar-Mumbai_Bombay_Maharashtra.html,Good Indian food,Very good vegetarian resturant in western...,,,
Shalimar,https://www.tripadvisor.com/Restaurant_Review-g304554-d1120530-Reviews-Shalimar-Mumbai_Bombay_Maharashtra.html,Authentic indian food,Exceptional food and deserts,,,
Cafe Mangii,https://www.tripadvisor.com/Restaurant_Review-g304554-d2478051-Reviews-Cafe_Mangii-Mumbai_Bombay_Maharashtra.html,"Authentic Italian, Delicious wood-fired ov...",Nice food,,,
Mia Cucina,https://www.tripadvisor.com/Restaurant_Review-g304554-d4167412-Reviews-Mia_Cucina-Mumbai_Bombay_Maharashtra.html,Good Italian Place for food to go out to i...,Good place to go with family & friends,,,
Pratap Da Dhaba,https://www.tripadvisor.com/Restaurant_Review-g304554-d2239937-Reviews-Pratap_Da_Dhaba-Mumbai_Bombay_Maharashtra.html,"Excellent food , great environment",Delicious Food,,,
Masala Library by Jiggs Kalra,https://www.tripadvisor.com/Restaurant_Review-g304554-d8565075-Reviews-Masala_Library_by_Jiggs_Kalra-Mumbai_Bombay_Maharashtra.html,Dinner Time,A Gastronomical Delight,,,
Papa Pancho da Dhaba,https://www.tripadvisor.com/Restaurant_Review-g304554-d3812149-Reviews-Papa_Pancho_da_Dhaba-Mumbai_Bombay_Maharashtra.html,Punjabi food experience,Fantastic punjabi food in Mumbai,,,
Relish,https://www.tripadvisor.com/Restaurant_Review-g304554-d1048463-Reviews-Relish-Mumbai_Bombay_Maharashtra.html,Yummy platters and sizzlers,Favourite place in town,,,
Pan Asian,https://www.tripadvisor.com/Restaurant_Review-g304554-d809446-Reviews-Pan_Asian-Mumbai_Bombay_Maharashtra.html,Aboard the Oriantal Express,Great cusine,,,
Mocambo Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d1200109-Reviews-Mocambo_Cafe-Mumbai_Bombay_Maharashtra.html,Good joint,Good Continental Fare,,,
Hoppipola,https://www.tripadvisor.com/Restaurant_Review-g304554-d7597172-Reviews-Hoppipola-Mumbai_Bombay_Maharashtra.html,super fun,Amazing cocktails and mixers,,,
Hotel Ram Ashray Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d8009165-Reviews-Hotel_Ram_Ashray_Restaurant-Mumbai_Bombay_Maharashtra.html,Delicious!,Yummy South Indian,,,
Dakshinayan,https://www.tripadvisor.com/Restaurant_Review-g304554-d3253561-Reviews-Dakshinayan-Mumbai_Bombay_Maharashtra.html,Great South Indian food,Enjoyed a nice Sunday brunch with friends,,,
Aaswad,https://www.tripadvisor.com/Restaurant_Review-g304554-d1015366-Reviews-Aaswad-Mumbai_Bombay_Maharashtra.html,Breakfast is the least crowded time,Best Maharastrian food,,,
Bombay Baking Company,https://www.tripadvisor.com/Restaurant_Review-g304554-d6498604-Reviews-Bombay_Baking_Company-Mumbai_Bombay_Maharashtra.html,Little coffee shop on the side in JW,Amazing sandwiches,,,
Saffron,https://www.tripadvisor.com/Restaurant_Review-g304554-d940095-Reviews-Saffron-Mumbai_Bombay_Maharashtra.html,Nice Place and taste,SHAHI KHANA,,,
Joss,https://www.tripadvisor.com/Restaurant_Review-g304554-d814937-Reviews-Joss-Mumbai_Bombay_Maharashtra.html,TBT😍😍😍😍💕💕,For sushi and sashimi lovers,,,
Gulshan-E-Iran,https://www.tripadvisor.com/Restaurant_Review-g304554-d5325033-Reviews-Gulshan_E_Iran-Mumbai_Bombay_Maharashtra.html,Best Ever!,Enjoy rthe food,,,
Gajalee,https://www.tripadvisor.com/Restaurant_Review-g304554-d1067485-Reviews-Gajalee-Mumbai_Bombay_Maharashtra.html,Seafood Delight,Amazing Sea food,,,
Barbeque Nation,https://www.tripadvisor.com/Restaurant_Review-g1532344-d7381120-Reviews-Barbeque_Nation-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,Great Starters,Only BBQ in Nerul Vashi area,,,
Le Pain Quotidien,https://www.tripadvisor.com/Restaurant_Review-g304554-d3664049-Reviews-Le_Pain_Quotidien-Mumbai_Bombay_Maharashtra.html,Lively and delicious!,Delicious Waffles,,,
Smoke House Deli,https://www.tripadvisor.com/Restaurant_Review-g304554-d6103965-Reviews-Smoke_House_Deli-Mumbai_Bombay_Maharashtra.html,Scrumptuous!,A quiet and decent joint!!!,,,
Mahesh Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d6277212-Reviews-Mahesh_Lunch_Home-Mumbai_Bombay_Maharashtra.html,Amazing Seafood,"Excellent sea food, coastal cuisine",,,
IMBISS,https://www.tripadvisor.com/Restaurant_Review-g304554-d4195127-Reviews-IMBISS-Mumbai_Bombay_Maharashtra.html,NICE FOOD... VARIETY AND TASTY FOODS.,Lots of tasty meat!,,,
Mantra Dining Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d4079731-Reviews-Mantra_Dining_Bar-Mumbai_Bombay_Maharashtra.html,Great food and amazing ambience,Great ambience - Too loud,,,
Joey's Pizza,https://www.tripadvisor.com/Restaurant_Review-g304554-d5071222-Reviews-Joey_s_Pizza-Mumbai_Bombay_Maharashtra.html,Amazing Pizzas,Best pizza in town One of a kind,,,
Dakshinayan Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5326369-Reviews-Dakshinayan_Restaurant-Mumbai_Bombay_Maharashtra.html,"Dil says ayyo, it's wow!",Must visit,,,
Pizza Express,https://www.tripadvisor.com/Restaurant_Review-g304554-d7188054-Reviews-Pizza_Express-Mumbai_Bombay_Maharashtra.html,very good pizza,Perfect place to hangout,,,
South of Vindhyas,https://www.tripadvisor.com/Restaurant_Review-g304554-d3815819-Reviews-South_of_Vindhyas-Mumbai_Bombay_Maharashtra.html,Business Meeting,wonderful experience,,,
China Gate,https://www.tripadvisor.com/Restaurant_Review-g304554-d787725-Reviews-China_Gate-Mumbai_Bombay_Maharashtra.html,Drinks & Dinner - Value for Money @an old...,Good chinese food,,,
Doolally Taproom,https://www.tripadvisor.com/Restaurant_Review-g304554-d8493955-Reviews-Doolally_Taproom-Mumbai_Bombay_Maharashtra.html,Refreshing and fun!,Good Place to Hang Out,,,
Nawab Saheb,https://www.tripadvisor.com/Restaurant_Review-g304554-d3268182-Reviews-Nawab_Saheb-Mumbai_Bombay_Maharashtra.html,"The ""Mix & Match"" set menu is simply excel...",Wow experience,,,
Terttulia,https://www.tripadvisor.com/Restaurant_Review-g304554-d7332623-Reviews-Terttulia-Mumbai_Bombay_Maharashtra.html,Italian Feast,A must try!,,,
Ling's Pavilion,https://www.tripadvisor.com/Restaurant_Review-g304554-d2099667-Reviews-Ling_s_Pavilion-Mumbai_Bombay_Maharashtra.html,Authentic Chinese,Delicious Chinese food.,,,
The Food Studio,https://www.tripadvisor.com/Restaurant_Review-g1532344-d8800606-Reviews-The_Food_Studio-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,Awesome Place for Foodies,Great Food and Service at The Food Studio...,,,
TAP Sports Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d8071208-Reviews-TAP_Sports_Bar-Mumbai_Bombay_Maharashtra.html,Good music,Chilling with friends !,,,
Sirocco,https://www.tripadvisor.com/Restaurant_Review-g304554-d8560084-Reviews-Sirocco-Mumbai_Bombay_Maharashtra.html,Nice ambience,Sheesha is back again.,,,
All Stir Fry-Waterstones Hotel,https://www.tripadvisor.com/Restaurant_Review-g304554-d8819232-Reviews-All_Stir_Fry_Waterstones_Hotel-Mumbai_Bombay_Maharashtra.html,Wedding anniversary,A good experience,,,
Revival Indian Thali,https://www.tripadvisor.com/Restaurant_Review-g304554-d2234867-Reviews-Revival_Indian_Thali-Mumbai_Bombay_Maharashtra.html,Perfect for thali,Awesome food by the beach,,,
Saptami Express,https://www.tripadvisor.com/Restaurant_Review-g304554-d8010527-Reviews-Saptami_Express-Mumbai_Bombay_Maharashtra.html,I love this place!,One of the Best Buffet in Mumbai,,,
Koyla Ethnic Cuisine,https://www.tripadvisor.com/Restaurant_Review-g304554-d1146975-Reviews-Koyla_Ethnic_Cuisine-Mumbai_Bombay_Maharashtra.html,Lovely view and tasty food- book in advanc...,Dinner,,,
The Little Door,https://www.tripadvisor.com/Restaurant_Review-g304554-d2618426-Reviews-The_Little_Door-Mumbai_Bombay_Maharashtra.html,Sangria Promotion through Wow Tables,A perfect hangout for youngsters!!!,,,
Sigree,https://www.tripadvisor.com/Restaurant_Review-g1532344-d3315289-Reviews-Sigree-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,Good food,One of its class,,,
Theobroma,https://www.tripadvisor.com/Restaurant_Review-g304554-d4450082-Reviews-Theobroma-Mumbai_Bombay_Maharashtra.html,Dessert Paradise,Chocolate Heaven,,,
Shanghai Club,https://www.tripadvisor.com/Restaurant_Review-g304554-d1097143-Reviews-Shanghai_Club-Mumbai_Bombay_Maharashtra.html,Most amazing Chinese food!,Good Chinese food,,,
Pondicherry Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d2645714-Reviews-Pondicherry_Cafe-Mumbai_Bombay_Maharashtra.html,Extensive Buffet & A La Carte Menu,CANTONESE FOOD FEST – PONDICHERRY CAFE,,,
Jewel of India & Jade Garden,https://www.tripadvisor.com/Restaurant_Review-g304554-d788885-Reviews-Jewel_of_India_Jade_Garden-Mumbai_Bombay_Maharashtra.html,Buffet,Awesone punjabi food,,,
Kailash Parbat,https://www.tripadvisor.com/Restaurant_Review-g304554-d1200084-Reviews-Kailash_Parbat-Mumbai_Bombay_Maharashtra.html,Good Food,Good north Indian Food,,,
Asian Kitchen,https://www.tripadvisor.com/Restaurant_Review-g1532344-d3535930-Reviews-Asian_Kitchen-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,Buffet meals are ok,Nice dinner Buffet,,,
The Irish House,https://www.tripadvisor.com/Restaurant_Review-g304554-d3675422-Reviews-The_Irish_House-Mumbai_Bombay_Maharashtra.html,Never disappoints!,nice tucked away bar in the city,,,
Curry Twist,https://www.tripadvisor.com/Restaurant_Review-g304554-d5325992-Reviews-Curry_Twist-Mumbai_Bombay_Maharashtra.html,I m a regular visitor of this place!!!,One time visit!,,,
Lucky Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7704394-Reviews-Lucky_Restaurant-Mumbai_Bombay_Maharashtra.html,Mutton Biryani,One of the best biryanis in Bandra!,,,
Arya Bhavan,https://www.tripadvisor.com/Restaurant_Review-g304554-d6865507-Reviews-Arya_Bhavan-Mumbai_Bombay_Maharashtra.html,Another famous place in Matunga for SouthI...,Great South Indian Food. Be prepared for a...,,,
Shvatra,https://www.tripadvisor.com/Restaurant_Review-g304554-d2371758-Reviews-Shvatra-Mumbai_Bombay_Maharashtra.html,Homely place for vegetarian food lovers,good indian food,,,
Taste Of Kerala,https://www.tripadvisor.com/Restaurant_Review-g304554-d1782922-Reviews-Taste_Of_Kerala-Mumbai_Bombay_Maharashtra.html,Authentic ...,Excellent kerala food in heart of Mumbai,,,
Ristorante Prego,https://www.tripadvisor.com/Restaurant_Review-g304554-d4556649-Reviews-Ristorante_Prego-Mumbai_Bombay_Maharashtra.html,Authentic Italian Food! :),"Great food,usually no wait and pricing not...",,,
Salt Water Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d6027726-Reviews-Salt_Water_Cafe-Mumbai_Bombay_Maharashtra.html,Great Falvors !,Lively space combined with a gr8 dining ex...,,,
Out of the Blue,https://www.tripadvisor.com/Restaurant_Review-g304554-d2395163-Reviews-Out_of_the_Blue-Mumbai_Bombay_Maharashtra.html,Best Fondue Menu in Town....,Excellent,,,
Radha Krishna,https://www.tripadvisor.com/Restaurant_Review-g304554-d1107029-Reviews-Radha_Krishna-Mumbai_Bombay_Maharashtra.html,Great food!,"Good Food, Excellent Service",,,
Vinay Health Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d4231963-Reviews-Vinay_Health_Home-Mumbai_Bombay_Maharashtra.html,Good Puran Poli and Misal,Misal To Order for sure...!!!,,,
Barbeque Nation,https://www.tripadvisor.com/Restaurant_Review-g304554-d8016972-Reviews-Barbeque_Nation-Mumbai_Bombay_Maharashtra.html,Evening Well Spent,Fulll course dinner,,,
Trendz,https://www.tripadvisor.com/Restaurant_Review-g304554-d2636546-Reviews-Trendz-Mumbai_Bombay_Maharashtra.html,Trendz Restaurant,Awesome,,,
Jamavar,https://www.tripadvisor.com/Restaurant_Review-g304554-d2023940-Reviews-Jamavar-Mumbai_Bombay_Maharashtra.html,Warmth of India,Cool experience!,,,
The Food Studio,https://www.tripadvisor.com/Restaurant_Review-g304554-d2588367-Reviews-The_Food_Studio-Mumbai_Bombay_Maharashtra.html,Great hangout spot,Best food junction in Mulund,,,
Merlin's Karaoke Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d5534802-Reviews-Merlin_s_Karaoke_Bar-Mumbai_Bombay_Maharashtra.html,Be here or be square,Amazing place must visit for karaoke 🎤,,,
